
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	ON	XB7-548-207	3	OFF	18.900	ON	1013	0.000	15%	400x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	18.900	18.900	855	100.000	20.950	53.764	23.948	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	
Data	Smoothing:	3	
Date:	9/27/2017	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
9/27/2017	10:36:35	316.00		92.372	---	---	---	18.900	---	---	---	855.29	29.232	---	---	---	35.710	---	---	---	486.722	---	---	---	5.027	---	---	---	
9/27/2017	10:36:36	317.00		92.378	---	---	---	18.900	---	---	---	855.32	29.232	---	---	---	35.709	---	---	---	486.752	---	---	---	5.013	---	---	---	
9/27/2017	10:36:37	318.00		92.399	---	---	---	18.900	---	---	---	855.33	29.232	---	---	---	35.707	---	---	---	486.716	---	---	---	5.000	---	---	---	
9/27/2017	10:36:38	319.00		92.397	---	---	---	18.900	---	---	---	855.33	29.232	---	---	---	35.707	---	---	---	486.773	---	---	---	4.987	---	---	---	
9/27/2017	10:36:39	320.00		92.399	---	---	---	18.900	---	---	---	855.33	29.232	---	---	---	35.707	---	---	---	486.753	---	---	---	4.998	---	---	---	
9/27/2017	10:36:40	321.00		92.432	---	---	---	18.900	---	---	---	855.34	29.232	---	---	---	35.703	---	---	---	486.742	---	---	---	5.021	---	---	---	
9/27/2017	10:36:41	322.00		92.470	---	---	---	18.900	---	---	---	855.34	29.232	---	---	---	35.698	---	---	---	486.700	---	---	---	5.034	---	---	---	
9/27/2017	10:36:42	323.00		92.467	---	---	---	18.900	---	---	---	855.33	29.219	---	---	---	35.698	---	---	---	486.654	---	---	---	5.027	---	---	---	
9/27/2017	10:36:43	324.00		92.467	---	---	---	18.900	---	---	---	855.32	29.219	---	---	---	35.698	---	---	---	486.632	---	---	---	5.018	---	---	---	
9/27/2017	10:36:44	325.00		92.467	---	---	---	18.900	---	---	---	855.31	29.219	---	---	---	35.698	---	---	---	486.629	---	---	---	5.008	---	---	---	
9/27/2017	10:36:45	326.00		92.489	---	---	---	18.900	---	---	---	855.31	29.232	---	---	---	35.696	---	---	---	486.650	---	---	---	5.009	---	---	---	
9/27/2017	10:36:46	327.00		92.491	---	---	---	18.900	---	---	---	855.31	29.232	---	---	---	35.695	---	---	---	486.652	---	---	---	5.021	---	---	---	
9/27/2017	10:36:47	328.00		92.513	---	---	---	18.900	---	---	---	855.32	29.232	---	---	---	35.693	---	---	---	486.637	---	---	---	5.021	---	---	---	
9/27/2017	10:36:48	329.00		92.532	---	---	---	18.900	---	---	---	855.32	29.232	---	---	---	35.690	---	---	---	486.603	---	---	---	5.041	---	---	---	
9/27/2017	10:36:49	330.00		92.524	---	---	---	18.900	---	---	---	855.33	29.232	---	---	---	35.691	---	---	---	486.542	---	---	---	5.022	---	---	---	
9/27/2017	10:36:50	331.00		92.540	---	---	---	18.900	---	---	---	855.32	29.232	---	---	---	35.689	---	---	---	486.501	---	---	---	5.037	---	---	---	
9/27/2017	10:36:51	332.00		92.527	---	---	---	18.900	---	---	---	855.33	29.219	---	---	---	35.691	---	---	---	486.485	---	---	---	5.016	---	---	---	
9/27/2017	10:36:52	333.00		92.567	---	---	---	18.900	---	---	---	855.31	29.207	---	---	---	35.686	---	---	---	486.470	---	---	---	5.035	---	---	---	
9/27/2017	10:36:53	334.00		92.575	---	---	---	18.900	---	---	---	855.29	29.194	---	---	---	35.685	---	---	---	486.460	---	---	---	5.033	---	---	---	
9/27/2017	10:36:54	335.00		92.600	---	---	---	18.900	---	---	---	855.27	29.194	---	---	---	35.682	---	---	---	486.422	---	---	---	5.025	---	---	---	
9/27/2017	10:36:55	336.00		92.616	---	---	---	18.900	---	---	---	855.32	29.194	---	---	---	35.680	---	---	---	486.428	---	---	---	5.000	---	---	---	
9/27/2017	10:36:56	337.00		92.635	---	---	---	18.900	---	---	---	855.37	29.194	---	---	---	35.678	---	---	---	486.380	---	---	---	4.985	---	---	---	
9/27/2017	10:36:57	338.00		92.675	---	---	---	18.900	---	---	---	855.37	29.194	---	---	---	35.673	---	---	---	486.346	---	---	---	4.993	---	---	---	
9/27/2017	10:36:58	339.00		92.686	---	---	---	18.900	---	---	---	855.35	29.194	---	---	---	35.671	---	---	---	486.279	---	---	---	5.016	---	---	---	
9/27/2017	10:36:59	340.00		92.689	---	---	---	18.900	---	---	---	855.33	29.194	---	---	---	35.671	---	---	---	486.244	---	---	---	5.021	---	---	---	
9/27/2017	10:37:00	341.00		92.689	---	---	---	18.900	---	---	---	855.30	29.194	---	---	---	35.671	---	---	---	486.207	---	---	---	5.010	---	---	---	
9/27/2017	10:37:01	342.00		92.692	---	---	---	18.900	---	---	---	855.26	29.194	---	---	---	35.671	---	---	---	486.197	---	---	---	4.993	---	---	---	
9/27/2017	10:37:02	343.00		92.705	---	---	---	18.900	---	---	---	855.23	29.194	---	---	---	35.669	---	---	---	486.178	---	---	---	5.001	---	---	---	
9/27/2017	10:37:03	344.00		92.703	---	---	---	18.900	---	---	---	855.25	29.194	---	---	---	35.669	---	---	---	486.163	---	---	---	5.004	---	---	---	
9/27/2017	10:37:04	345.00		92.730	---	---	---	18.900	---	---	---	855.24	29.194	---	---	---	35.666	---	---	---	486.124	---	---	---	5.016	---	---	---	
9/27/2017	10:37:05	346.00		92.749	---	---	---	18.900	---	---	---	855.25	29.194	---	---	---	35.664	---	---	---	486.093	---	---	---	5.020	---	---	---	
9/27/2017	10:37:06	347.00		92.789	---	---	---	18.900	---	---	---	855.22	29.194	---	---	---	35.659	---	---	---	486.051	---	---	---	5.018	---	---	---	
9/27/2017	10:37:07	348.00		92.825	---	---	---	18.900	---	---	---	855.21	29.194	---	---	---	35.654	---	---	---	486.022	---	---	---	5.019	---	---	---	
9/27/2017	10:37:08	349.00		92.824	---	---	---	18.900	---	---	---	855.20	29.194	---	---	---	35.654	---	---	---	485.975	---	---	---	5.005	---	---	---	
9/27/2017	10:37:09	350.00		92.843	---	---	---	18.900	---	---	---	855.25	29.194	---	---	---	35.652	---	---	---	485.945	---	---	---	5.017	---	---	---	
9/27/2017	10:37:10	351.00		92.846	---	---	---	18.900	---	---	---	855.26	29.194	---	---	---	35.652	---	---	---	485.919	---	---	---	5.006	---	---	---	
9/27/2017	10:37:11	352.00		92.879	---	---	---	18.900	---	---	---	855.29	29.194	---	---	---	35.648	---	---	---	485.891	---	---	---	5.012	---	---	---	
9/27/2017	10:37:12	353.00		92.895	---	---	---	18.900	---	---	---	855.25	29.179	---	---	---	35.646	---	---	---	485.848	---	---	---	5.016	---	---	---	
9/27/2017	10:37:13	354.00		92.919	---	---	---	18.900	---	---	---	855.26	29.163	---	---	---	35.643	---	---	---	485.808	---	---	---	5.014	---	---	---	
9/27/2017	10:37:14	355.00		92.941	---	---	---	18.900	---	---	---	855.27	29.163	---	---	---	35.640	---	---	---	485.792	---	---	---	5.027	---	---	---	
9/27/2017	10:37:15	356.00		92.963	---	---	---	18.900	---	---	---	855.28	29.163	---	---	---	35.637	---	---	---	485.773	---	---	---	5.012	---	---	---	
9/27/2017	10:37:16	357.00		92.968	---	---	---	18.900	---	---	---	855.30	29.163	---	---	---	35.637	---	---	---	485.740	---	---	---	5.029	---	---	---	
9/27/2017	10:37:17	358.00		92.987	---	---	---	18.900	---	---	---	855.31	29.148	---	---	---	35.634	---	---	---	485.711	---	---	---	5.018	---	---	---	
9/27/2017	10:37:18	359.00		93.017	---	---	---	18.900	---	---	---	855.34	29.148	---	---	---	35.631	---	---	---	485.686	---	---	---	5.029	---	---	---	
9/27/2017	10:37:19	360.00		93.033	---	---	---	18.900	---	---	---	855.34	29.148	---	---	---	35.629	---	---	---	485.648	---	---	---	5.023	---	---	---	
9/27/2017	10:37:20	361.00		93.028	---	---	---	18.900	---	---	---	855.31	29.148	---	---	---	35.629	---	---	---	485.619	---	---	---	5.036	---	---	---	
9/27/2017	10:37:21	362.00		93.030	---	---	---	18.900	---	---	---	855.31	29.148	---	---	---	35.629	---	---	---	485.567	---	---	---	5.037	---	---	---	
9/27/2017	10:37:22	363.00		93.052	---	---	---	18.900	---	---	---	855.30	29.148	---	---	---	35.626	---	---	---	485.566	---	---	---	5.039	---	---	---	
9/27/2017	10:37:23	364.00		93.259	---	---	---	18.900	---	---	---	855.31	29.148	---	---	---	35.601	---	---	---	485.287	---	---	---	22.864	---	---	---	
9/27/2017	10:37:24	365.00		93.306	---	---	---	18.900	---	---	---	855.29	29.148	---	---	---	35.595	---	---	---	485.216	---	---	---	22.860	---	---	---	
9/27/2017	10:37:25	366.00		93.365	---	---	---	18.900	---	---	---	855.26	29.148	---	---	---	35.588	---	---	---	485.143	---	---	---	22.922	---	---	---	
9/27/2017	10:37:26	367.00		93.229	---	---	---	18.900	---	---	---	855.23	29.148	---	---	---	35.605	---	---	---	485.336	---	---	---	5.132	---	---	---	
9/27/2017	10:37:27	368.00		93.237	---	---	---	18.900	---	---	---	855.23	29.148	---	---	---	35.604	---	---	---	485.319	---	---	---	5.193	---	---	---	
9/27/2017	10:37:28	369.00		93.224	---	---	---	18.900	---	---	---	855.25	29.148	---	---	---	35.605	---	---	---	485.293	---	---	---	5.182	---	---	---	
9/27/2017	10:37:29	370.00		93.264	---	---	---	18.900	---	---	---	855.26	29.148	---	---	---	35.600	---	---	---	485.218	---	---	---	5.181	---	---	---	
9/27/2017	10:37:30	371.00		93.308	---	---	---	18.900	---	---	---	855.23	29.148	---	---	---	35.595	---	---	---	485.181	---	---	---	5.203	---	---	---	
9/27/2017	10:37:31	372.00		93.373	---	---	---	18.900	---	---	---	855.24	29.148	---	---	---	35.587	---	---	---	485.117	---	---	---	5.207	---	---	---	
9/27/2017	10:37:32	373.00		93.398	---	---	---	18.900	---	---	---	855.24	29.148	---	---	---	35.584	---	---	---	485.083	---	---	---	5.219	---	---	---	
9/27/2017	10:37:33	374.00		93.428	---	---	---	18.900	---	---	---	855.28	29.148	---	---	---	35.580	---	---	---	485.025	---	---	---	5.207	---	---	---	
9/27/2017	10:37:34	375.00		93.450	---	---	---	18.900	---	---	---	855.25	29.148	---	---	---	35.578	---	---	---	484.977	---	---	---	5.193	---	---	---	
9/27/2017	10:37:35	376.00		93.477	---	---	---	18.900	---	---	---	855.28	29.148	---	---	---	35.574	---	---	---	484.886	---	---	---	5.191	---	---	---	
9/27/2017	10:37:36	377.00		93.515	---	---	---	18.900	---	---	---	855.29	29.148	---	---	---	35.570	---	---	---	484.813	---	---	---	5.187	---	---	---	
9/27/2017	10:37:37	378.00		93.553	---	---	---	18.900	---	---	---	855.33	29.148	---	---	---	35.565	---	---	---	484.741	---	---	---	5.205	---	---	---	
9/27/2017	10:37:38	379.00		93.572	---	---	---	18.900	---	---	---	855.36	29.148	---	---	---	35.563	---	---	---	484.683	---	---	---	5.201	---	---	---	
9/27/2017	10:37:39	380.00		93.586	---	---	---	18.900	---	---	---	855.32	29.148	---	---	---	35.561	---	---	---	484.645	---	---	---	5.195	---	---	---	
9/27/2017	10:37:40	381.00		93.618	---	---	---	18.900	---	---	---	855.33	29.148	---	---	---	35.557	---	---	---	484.572	---	---	---	5.199	---	---	---	
9/27/2017	10:37:41	382.00		93.692	---	---	---	18.900	---	---	---	855.29	29.148	---	---	---	35.548	---	---	---	484.514	---	---	---	5.213	---	---	---	
9/27/2017	10:37:42	383.00		93.736	---	---	---	18.900	---	---	---	855.33	29.148	---	---	---	35.543	---	---	---	484.409	---	---	---	5.228	---	---	---	
9/27/2017	10:37:43	384.00		93.766	---	---	---	18.900	---	---	---	855.29	29.148	---	---	---	35.539	---	---	---	484.327	---	---	---	5.233	---	---	---	
9/27/2017	10:37:44	385.00		93.799	---	---	---	18.900	---	---	---	855.27	29.148	---	---	---	35.535	---	---	---	484.267	---	---	---	5.242	---	---	---	
9/27/2017	10:37:45	386.00		93.832	---	---	---	18.900	---	---	---	855.28	29.148	---	---	---	35.531	---	---	---	484.223	---	---	---	5.235	---	---	---	
9/27/2017	10:37:46	387.00		93.875	---	---	---	18.900	---	---	---	855.31	29.148	---	---	---	35.526	---	---	---	484.158	---	---	---	5.217	---	---	---	
9/27/2017	10:37:47	388.00		93.911	---	---	---	18.900	---	---	---	855.29	29.148	---	---	---	35.521	---	---	---	484.092	---	---	---	5.212	---	---	---	
9/27/2017	10:37:48	389.00		93.960	---	---	---	18.900	---	---	---	855.26	29.148	---	---	---	35.515	---	---	---	484.011	---	---	---	5.198	---	---	---	
9/27/2017	10:37:49	390.00		94.001	---	---	---	18.900	---	---	---	855.25	29.148	---	---	---	35.510	---	---	---	483.941	---	---	---	5.197	---	---	---	
9/27/2017	10:37:50	391.00		94.048	---	---	---	18.900	---	---	---	855.32	29.148	---	---	---	35.505	---	---	---	483.865	---	---	---	5.173	---	---	---	
9/27/2017	10:37:51	392.00		94.091	---	---	---	18.900	---	---	---	855.33	29.148	---	---	---	35.499	---	---	---	483.791	---	---	---	5.194	---	---	---	
9/27/2017	10:37:52	393.00		94.113	---	---	---	18.900	---	---	---	855.32	29.148	---	---	---	35.497	---	---	---	483.752	---	---	---	5.201	---	---	---	
9/27/2017	10:37:53	394.00		94.160	---	---	---	18.900	---	---	---	855.28	29.148	---	---	---	35.491	---	---	---	483.670	---	---	---	5.209	---	---	---	
9/27/2017	10:37:54	395.00		94.218	---	---	---	18.900	---	---	---	855.31	29.148	---	---	---	35.484	---	---	---	483.609	---	---	---	5.204	---	---	---	
9/27/2017	10:37:55	396.00		94.292	---	---	---	18.900	---	---	---	855.32	29.148	---	---	---	35.475	---	---	---	483.507	---	---	---	5.192	---	---	---	
9/27/2017	10:37:56	397.00		94.344	---	---	---	18.900	---	---	---	855.34	29.148	---	---	---	35.469	---	---	---	483.461	---	---	---	5.204	---	---	---	
9/27/2017	10:37:57	398.00		94.374	---	---	---	18.900	---	---	---	855.31	29.148	---	---	---	35.465	---	---	---	483.385	---	---	---	5.193	---	---	---	
9/27/2017	10:37:58	399.00		94.437	---	---	---	18.900	---	---	---	855.30	29.148	---	---	---	35.457	---	---	---	483.300	---	---	---	5.213	---	---	---	
9/27/2017	10:37:59	400.00		94.481	---	---	---	18.900	---	---	---	855.26	29.148	---	---	---	35.452	---	---	---	483.203	---	---	---	5.207	---	---	---	
9/27/2017	10:38:00	401.00		94.531	---	---	---	18.900	---	---	---	855.26	29.135	---	---	---	35.446	---	---	---	483.115	---	---	---	5.210	---	---	---	
9/27/2017	10:38:01	402.00		94.569	---	---	---	18.900	---	---	---	855.26	29.123	---	---	---	35.441	---	---	---	483.044	---	---	---	5.196	---	---	---	
9/27/2017	10:38:02	403.00		94.627	---	---	---	18.900	---	---	---	855.33	29.110	---	---	---	35.434	---	---	---	482.972	---	---	---	5.181	---	---	---	
9/27/2017	10:38:03	404.00		94.693	---	---	---	18.900	---	---	---	855.34	29.110	---	---	---	35.426	---	---	---	482.897	---	---	---	5.173	---	---	---	
9/27/2017	10:38:04	405.00		94.748	---	---	---	18.900	---	---	---	855.36	29.110	---	---	---	35.420	---	---	---	482.823	---	---	---	5.182	---	---	---	
9/27/2017	10:38:05	406.00		94.803	---	---	---	18.900	---	---	---	855.30	29.110	---	---	---	35.413	---	---	---	482.720	---	---	---	5.193	---	---	---	
9/27/2017	10:38:06	407.00		94.864	---	---	---	18.900	---	---	---	855.30	29.110	---	---	---	35.406	---	---	---	482.625	---	---	---	5.219	---	---	---	
9/27/2017	10:38:07	408.00		94.916	---	---	---	18.900	---	---	---	855.27	29.110	---	---	---	35.399	---	---	---	482.535	---	---	---	5.208	---	---	---	
9/27/2017	10:38:08	409.00		94.955	---	---	---	18.900	---	---	---	855.28	29.110	---	---	---	35.395	---	---	---	482.456	---	---	---	5.216	---	---	---	
9/27/2017	10:38:09	410.00		95.018	---	---	---	18.900	---	---	---	855.24	29.110	---	---	---	35.387	---	---	---	482.372	---	---	---	5.208	---	---	---	
9/27/2017	10:38:10	411.00		95.062	---	---	---	18.900	---	---	---	855.26	29.110	---	---	---	35.382	---	---	---	482.279	---	---	---	5.203	---	---	---	
9/27/2017	10:38:11	412.00		95.125	---	---	---	18.900	---	---	---	855.25	29.110	---	---	---	35.374	---	---	---	482.206	---	---	---	5.203	---	---	---	
9/27/2017	10:38:12	413.00		95.153	---	---	---	18.900	---	---	---	855.30	29.110	---	---	---	35.371	---	---	---	482.127	---	---	---	5.214	---	---	---	
9/27/2017	10:38:13	414.00		95.211	---	---	---	18.900	---	---	---	855.29	29.110	---	---	---	35.364	---	---	---	482.039	---	---	---	5.226	---	---	---	
9/27/2017	10:38:14	415.00		95.275	---	---	---	18.900	---	---	---	855.27	29.110	---	---	---	35.356	---	---	---	481.961	---	---	---	5.224	---	---	---	
9/27/2017	10:38:15	416.00		95.330	---	---	---	18.900	---	---	---	855.23	29.110	---	---	---	35.349	---	---	---	481.874	---	---	---	5.205	---	---	---	
9/27/2017	10:38:16	417.00		95.377	---	---	---	18.900	---	---	---	855.20	29.110	---	---	---	35.344	---	---	---	481.820	---	---	---	5.208	---	---	---	
9/27/2017	10:38:17	418.00		95.405	---	---	---	18.900	---	---	---	855.22	29.110	---	---	---	35.340	---	---	---	481.716	---	---	---	5.224	---	---	---	
9/27/2017	10:38:18	419.00		95.463	---	---	---	18.900	---	---	---	855.24	29.110	---	---	---	35.333	---	---	---	481.630	---	---	---	5.214	---	---	---	
9/27/2017	10:38:19	420.00		95.524	---	---	---	18.900	---	---	---	855.28	29.110	---	---	---	35.326	---	---	---	481.536	---	---	---	5.223	---	---	---	
9/27/2017	10:38:20	421.00		95.599	---	---	---	18.900	---	---	---	855.28	29.110	---	---	---	35.317	---	---	---	481.455	---	---	---	5.205	---	---	---	
9/27/2017	10:38:21	422.00		95.665	---	---	---	18.900	---	---	---	855.29	29.110	---	---	---	35.309	---	---	---	481.357	---	---	---	5.217	---	---	---	
9/27/2017	10:38:22	423.00		95.718	---	---	---	18.900	---	---	---	855.30	29.110	---	---	---	35.303	---	---	---	481.220	---	---	---	5.208	---	---	---	
9/27/2017	10:38:23	424.00		95.876	---	---	---	18.900	---	---	---	855.28	29.110	---	---	---	35.284	---	---	---	480.872	---	---	---	22.831	---	---	---	
9/27/2017	10:38:24	425.00		95.943	---	---	---	18.900	---	---	---	855.29	29.110	---	---	---	35.276	---	---	---	480.735	---	---	---	22.825	---	---	---	
9/27/2017	10:38:25	426.00		95.999	---	---	---	18.900	---	---	---	855.27	29.110	---	---	---	35.269	---	---	---	480.656	---	---	---	22.895	---	---	---	
9/27/2017	10:38:26	427.00		95.935	---	---	---	18.900	---	---	---	855.26	29.110	---	---	---	35.277	---	---	---	480.794	---	---	---	5.343	---	---	---	
9/27/2017	10:38:27	428.00		95.946	---	---	---	18.900	---	---	---	855.24	29.110	---	---	---	35.275	---	---	---	480.722	---	---	---	5.424	---	---	---	
9/27/2017	10:38:28	429.00		96.001	---	---	---	18.900	---	---	---	855.25	29.110	---	---	---	35.269	---	---	---	480.613	---	---	---	5.427	---	---	---	
9/27/2017	10:38:29	430.00		96.074	---	---	---	18.900	---	---	---	855.25	29.110	---	---	---	35.260	---	---	---	480.510	---	---	---	5.430	---	---	---	
9/27/2017	10:38:30	431.00		96.149	---	---	---	18.900	---	---	---	855.26	29.110	---	---	---	35.251	---	---	---	480.393	---	---	---	5.422	---	---	---	
9/27/2017	10:38:31	432.00		96.213	---	---	---	18.900	---	---	---	855.24	29.110	---	---	---	35.243	---	---	---	480.289	---	---	---	5.427	---	---	---	
9/27/2017	10:38:32	433.00		96.246	---	---	---	18.900	---	---	---	855.26	29.110	---	---	---	35.239	---	---	---	480.168	---	---	---	5.431	---	---	---	
9/27/2017	10:38:33	434.00		96.302	---	---	---	18.900	---	---	---	855.24	29.110	---	---	---	35.233	---	---	---	480.102	---	---	---	5.439	---	---	---	
9/27/2017	10:38:34	435.00		96.380	---	---	---	18.900	---	---	---	855.26	29.110	---	---	---	35.223	---	---	---	479.998	---	---	---	5.438	---	---	---	
9/27/2017	10:38:35	436.00		96.447	---	---	---	18.900	---	---	---	855.26	29.110	---	---	---	35.215	---	---	---	479.915	---	---	---	5.435	---	---	---	
9/27/2017	10:38:36	437.00		96.539	---	---	---	18.900	---	---	---	855.24	29.110	---	---	---	35.204	---	---	---	479.785	---	---	---	5.427	---	---	---	
9/27/2017	10:38:37	438.00		96.598	---	---	---	18.900	---	---	---	855.23	29.110	---	---	---	35.197	---	---	---	479.670	---	---	---	5.422	---	---	---	
9/27/2017	10:38:38	439.00		96.693	---	---	---	18.900	---	---	---	855.21	29.110	---	---	---	35.186	---	---	---	479.521	---	---	---	5.420	---	---	---	
9/27/2017	10:38:39	440.00		96.748	---	---	---	18.900	---	---	---	855.23	29.110	---	---	---	35.179	---	---	---	479.371	---	---	---	5.428	---	---	---	
9/27/2017	10:38:40	441.00		96.821	---	---	---	18.900	---	---	---	855.22	29.110	---	---	---	35.171	---	---	---	479.249	---	---	---	5.425	---	---	---	
9/27/2017	10:38:41	442.00		96.902	---	---	---	18.900	---	---	---	855.25	29.110	---	---	---	35.161	---	---	---	479.145	---	---	---	5.431	---	---	---	
9/27/2017	10:38:42	443.00		96.998	---	---	---	18.900	---	---	---	855.27	29.110	---	---	---	35.150	---	---	---	479.023	---	---	---	5.434	---	---	---	
9/27/2017	10:38:43	444.00		97.067	---	---	---	18.900	---	---	---	855.29	29.110	---	---	---	35.141	---	---	---	478.883	---	---	---	5.439	---	---	---	
9/27/2017	10:38:44	445.00		97.126	---	---	---	18.900	---	---	---	855.26	29.110	---	---	---	35.134	---	---	---	478.740	---	---	---	5.433	---	---	---	
9/27/2017	10:38:45	446.00		97.185	---	---	---	18.900	---	---	---	855.23	29.110	---	---	---	35.127	---	---	---	478.655	---	---	---	5.425	---	---	---	
9/27/2017	10:38:46	447.00		97.259	---	---	---	18.900	---	---	---	855.22	29.110	---	---	---	35.119	---	---	---	478.536	---	---	---	5.421	---	---	---	
9/27/2017	10:38:47	448.00		97.363	---	---	---	18.900	---	---	---	855.26	29.110	---	---	---	35.106	---	---	---	478.401	---	---	---	5.421	---	---	---	
9/27/2017	10:38:48	449.00		97.453	---	---	---	18.900	---	---	---	855.28	29.110	---	---	---	35.096	---	---	---	478.234	---	---	---	5.423	---	---	---	
9/27/2017	10:38:49	450.00		97.545	---	---	---	18.900	---	---	---	855.30	29.110	---	---	---	35.085	---	---	---	478.089	---	---	---	5.437	---	---	---	
9/27/2017	10:38:50	451.00		97.633	---	---	---	18.900	---	---	---	855.28	29.110	---	---	---	35.074	---	---	---	477.954	---	---	---	5.426	---	---	---	
9/27/2017	10:38:51	452.00		97.723	---	---	---	18.900	---	---	---	855.27	29.110	---	---	---	35.064	---	---	---	477.825	---	---	---	5.416	---	---	---	
9/27/2017	10:38:52	453.00		97.782	---	---	---	18.900	---	---	---	855.24	29.110	---	---	---	35.057	---	---	---	477.676	---	---	---	5.410	---	---	---	
9/27/2017	10:38:53	454.00		97.818	---	---	---	18.900	---	---	---	855.24	29.097	---	---	---	35.052	---	---	---	477.541	---	---	---	5.415	---	---	---	
9/27/2017	10:38:54	455.00		97.869	---	---	---	18.900	---	---	---	855.22	29.097	---	---	---	35.046	---	---	---	477.398	---	---	---	5.428	---	---	---	
9/27/2017	10:38:55	456.00		97.948	---	---	---	18.900	---	---	---	855.24	29.085	---	---	---	35.037	---	---	---	477.285	---	---	---	5.421	---	---	---	
9/27/2017	10:38:56	457.00		98.041	---	---	---	18.900	---	---	---	855.23	29.097	---	---	---	35.026	---	---	---	477.165	---	---	---	5.428	---	---	---	
9/27/2017	10:38:57	458.00		98.109	---	---	---	18.900	---	---	---	855.25	29.085	---	---	---	35.018	---	---	---	477.030	---	---	---	5.427	---	---	---	
9/27/2017	10:38:58	459.00		98.183	---	---	---	18.900	---	---	---	855.27	29.085	---	---	---	35.009	---	---	---	476.898	---	---	---	5.426	---	---	---	
9/27/2017	10:38:59	460.00		98.259	---	---	---	18.900	---	---	---	855.29	29.072	---	---	---	35.000	---	---	---	476.779	---	---	---	5.420	---	---	---	
9/27/2017	10:39:00	461.00		98.361	---	---	---	18.900	---	---	---	855.31	29.072	---	---	---	34.988	---	---	---	476.653	---	---	---	5.418	---	---	---	
9/27/2017	10:39:01	462.00		98.466	---	---	---	18.900	---	---	---	855.30	29.072	---	---	---	34.976	---	---	---	476.516	---	---	---	5.421	---	---	---	
9/27/2017	10:39:02	463.00		98.528	---	---	---	18.900	---	---	---	855.27	29.072	---	---	---	34.969	---	---	---	476.384	---	---	---	5.431	---	---	---	
9/27/2017	10:39:03	464.00		98.605	---	---	---	18.900	---	---	---	855.26	29.072	---	---	---	34.960	---	---	---	476.275	---	---	---	5.437	---	---	---	
9/27/2017	10:39:04	465.00		98.673	---	---	---	18.900	---	---	---	855.27	29.072	---	---	---	34.952	---	---	---	476.146	---	---	---	5.441	---	---	---	
9/27/2017	10:39:05	466.00		98.781	---	---	---	18.900	---	---	---	855.29	29.072	---	---	---	34.939	---	---	---	476.026	---	---	---	5.433	---	---	---	
9/27/2017	10:39:06	467.00		98.883	---	---	---	18.900	---	---	---	855.26	29.072	---	---	---	34.927	---	---	---	475.900	---	---	---	5.426	---	---	---	
9/27/2017	10:39:07	468.00		98.963	---	---	---	18.900	---	---	---	855.23	29.072	---	---	---	34.918	---	---	---	475.779	---	---	---	5.426	---	---	---	
9/27/2017	10:39:08	469.00		99.040	---	---	---	18.900	---	---	---	855.23	29.072	---	---	---	34.909	---	---	---	475.603	---	---	---	5.418	---	---	---	
9/27/2017	10:39:09	470.00		99.086	---	---	---	18.900	---	---	---	855.23	29.072	---	---	---	34.903	---	---	---	475.444	---	---	---	5.415	---	---	---	
9/27/2017	10:39:10	471.00		99.197	---	---	---	18.900	---	---	---	855.21	29.072	---	---	---	34.890	---	---	---	475.304	---	---	---	5.417	---	---	---	
9/27/2017	10:39:11	472.00		99.288	---	---	---	18.900	---	---	---	855.22	29.072	---	---	---	34.880	---	---	---	475.191	---	---	---	5.419	---	---	---	
9/27/2017	10:39:12	473.00		99.385	---	---	---	18.900	---	---	---	855.25	29.072	---	---	---	34.868	---	---	---	475.062	---	---	---	5.416	---	---	---	
